
#TBID:2021-09-17 03:30:00;SAM_84DC;RAW;

[Spectrum]
Version            = 1
IDData             = 96B1_2021-09-17_03-30-00_000_759
IDDevice           = SAM_84DC
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2021-09-17 03:30:00
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_84DC
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2015-08-21_13-19-54_137_939
IDDataCal = DLAB_2015-08-24_10-46-55_592_608
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $f0 $05 Error counts
Unit4 = $f1 $00 Status 
p999 = 75
[END] of [Attributes]
[DATA]
 0 11 0 0
 1 1623 0 0
 2 1614 0 0
 3 1620 0 0
 4 1637 0 0
 5 1632 0 0
 6 1625 0 0
 7 1634 0 0
 8 1635 0 0
 9 1643 0 0
 10 1638 0 0
 11 1638 0 0
 12 1636 0 0
 13 1632 0 0
 14 1639 0 0
 15 1636 0 0
 16 1643 0 0
 17 1648 0 0
 18 1638 0 0
 19 1641 0 0
 20 1638 0 0
 21 1641 0 0
 22 1648 0 0
 23 1648 0 0
 24 1650 0 0
 25 1648 0 0
 26 1653 0 0
 27 1656 0 0
 28 1647 0 0
 29 1650 0 0
 30 1643 0 0
 31 1652 0 0
 32 1654 0 0
 33 1649 0 0
 34 1653 0 0
 35 1650 0 0
 36 1658 0 0
 37 1659 0 0
 38 1654 0 0
 39 1655 0 0
 40 1658 0 0
 41 1654 0 0
 42 1651 0 0
 43 1651 0 0
 44 1656 0 0
 45 1652 0 0
 46 1657 0 0
 47 1656 0 0
 48 1657 0 0
 49 1655 0 0
 50 1653 0 0
 51 1653 0 0
 52 1653 0 0
 53 1651 0 0
 54 1651 0 0
 55 1657 0 0
 56 1656 0 0
 57 1659 0 0
 58 1658 0 0
 59 1662 0 0
 60 1655 0 0
 61 1662 0 0
 62 1653 0 0
 63 1652 0 0
 64 1650 0 0
 65 1649 0 0
 66 1649 0 0
 67 1659 0 0
 68 1658 0 0
 69 1651 0 0
 70 1660 0 0
 71 1661 0 0
 72 1653 0 0
 73 1659 0 0
 74 1655 0 0
 75 1652 0 0
 76 1657 0 0
 77 1661 0 0
 78 1653 0 0
 79 1654 0 0
 80 1652 0 0
 81 1662 0 0
 82 1654 0 0
 83 1659 0 0
 84 1649 0 0
 85 1657 0 0
 86 1657 0 0
 87 1655 0 0
 88 1656 0 0
 89 1651 0 0
 90 1646 0 0
 91 1649 0 0
 92 1647 0 0
 93 1653 0 0
 94 1647 0 0
 95 1647 0 0
 96 1645 0 0
 97 1654 0 0
 98 1651 0 0
 99 1644 0 0
 100 1652 0 0
 101 1650 0 0
 102 1650 0 0
 103 1652 0 0
 104 1652 0 0
 105 1656 0 0
 106 1649 0 0
 107 1661 0 0
 108 1652 0 0
 109 1651 0 0
 110 1649 0 0
 111 1660 0 0
 112 1651 0 0
 113 1653 0 0
 114 1655 0 0
 115 1657 0 0
 116 1653 0 0
 117 1655 0 0
 118 1656 0 0
 119 1651 0 0
 120 1648 0 0
 121 1661 0 0
 122 1652 0 0
 123 1660 0 0
 124 1660 0 0
 125 1649 0 0
 126 1662 0 0
 127 1660 0 0
 128 1658 0 0
 129 1651 0 0
 130 1663 0 0
 131 1653 0 0
 132 1661 0 0
 133 1656 0 0
 134 1656 0 0
 135 1659 0 0
 136 1654 0 0
 137 1657 0 0
 138 1652 0 0
 139 1658 0 0
 140 1652 0 0
 141 1658 0 0
 142 1654 0 0
 143 1664 0 0
 144 1657 0 0
 145 1654 0 0
 146 1652 0 0
 147 1657 0 0
 148 1654 0 0
 149 1655 0 0
 150 1654 0 0
 151 1663 0 0
 152 1656 0 0
 153 1662 0 0
 154 1657 0 0
 155 1657 0 0
 156 1652 0 0
 157 1659 0 0
 158 1652 0 0
 159 1664 0 0
 160 1658 0 0
 161 1658 0 0
 162 1653 0 0
 163 1650 0 0
 164 1654 0 0
 165 1656 0 0
 166 1661 0 0
 167 1656 0 0
 168 1658 0 0
 169 1657 0 0
 170 1656 0 0
 171 1666 0 0
 172 1648 0 0
 173 1664 0 0
 174 1660 0 0
 175 1655 0 0
 176 1659 0 0
 177 1657 0 0
 178 1658 0 0
 179 1657 0 0
 180 1656 0 0
 181 1657 0 0
 182 1654 0 0
 183 1660 0 0
 184 1660 0 0
 185 1659 0 0
 186 1664 0 0
 187 1658 0 0
 188 1648 0 0
 189 1656 0 0
 190 1653 0 0
 191 1662 0 0
 192 1670 0 0
 193 1662 0 0
 194 1653 0 0
 195 1654 0 0
 196 1664 0 0
 197 1659 0 0
 198 1654 0 0
 199 1666 0 0
 200 1660 0 0
 201 1668 0 0
 202 1656 0 0
 203 1662 0 0
 204 1664 0 0
 205 1663 0 0
 206 1664 0 0
 207 1664 0 0
 208 1659 0 0
 209 1668 0 0
 210 1658 0 0
 211 1661 0 0
 212 1660 0 0
 213 1657 0 0
 214 1658 0 0
 215 1662 0 0
 216 1669 0 0
 217 1665 0 0
 218 1665 0 0
