
#TBID:2021-10-24 01:30:00;SAM_84CE;RAW;

[Spectrum]
Version            = 1
IDData             = 96B1_2021-10-24_01-30-00_000_469
IDDevice           = SAM_84CE
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2021-10-24 01:30:00
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_84CE
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2015-08-21_11-56-43_233_004
IDDataCal = DLAB_2015-08-26_10-05-37_585_478
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $f0 $05 Error counts
Unit4 = $f1 $00 Status 
p999 = 846
[END] of [Attributes]
[DATA]
 0 11 0 0
 1 1219 0 0
 2 1218 0 0
 3 1217 0 0
 4 1228 0 0
 5 1224 0 0
 6 1220 0 0
 7 1221 0 0
 8 1222 0 0
 9 1223 0 0
 10 1228 0 0
 11 1230 0 0
 12 1233 0 0
 13 1228 0 0
 14 1231 0 0
 15 1230 0 0
 16 1236 0 0
 17 1227 0 0
 18 1230 0 0
 19 1233 0 0
 20 1242 0 0
 21 1239 0 0
 22 1234 0 0
 23 1240 0 0
 24 1239 0 0
 25 1240 0 0
 26 1240 0 0
 27 1240 0 0
 28 1234 0 0
 29 1238 0 0
 30 1237 0 0
 31 1245 0 0
 32 1241 0 0
 33 1242 0 0
 34 1241 0 0
 35 1237 0 0
 36 1246 0 0
 37 1244 0 0
 38 1244 0 0
 39 1244 0 0
 40 1249 0 0
 41 1248 0 0
 42 1246 0 0
 43 1250 0 0
 44 1242 0 0
 45 1247 0 0
 46 1255 0 0
 47 1255 0 0
 48 1250 0 0
 49 1248 0 0
 50 1249 0 0
 51 1250 0 0
 52 1250 0 0
 53 1243 0 0
 54 1252 0 0
 55 1244 0 0
 56 1248 0 0
 57 1249 0 0
 58 1247 0 0
 59 1248 0 0
 60 1246 0 0
 61 1247 0 0
 62 1250 0 0
 63 1247 0 0
 64 1248 0 0
 65 1248 0 0
 66 1250 0 0
 67 1251 0 0
 68 1254 0 0
 69 1248 0 0
 70 1246 0 0
 71 1247 0 0
 72 1251 0 0
 73 1252 0 0
 74 1250 0 0
 75 1253 0 0
 76 1256 0 0
 77 1256 0 0
 78 1251 0 0
 79 1252 0 0
 80 1254 0 0
 81 1250 0 0
 82 1250 0 0
 83 1252 0 0
 84 1252 0 0
 85 1256 0 0
 86 1252 0 0
 87 1251 0 0
 88 1250 0 0
 89 1250 0 0
 90 1253 0 0
 91 1252 0 0
 92 1250 0 0
 93 1250 0 0
 94 1249 0 0
 95 1246 0 0
 96 1248 0 0
 97 1252 0 0
 98 1252 0 0
 99 1255 0 0
 100 1256 0 0
 101 1251 0 0
 102 1251 0 0
 103 1250 0 0
 104 1251 0 0
 105 1254 0 0
 106 1246 0 0
 107 1250 0 0
 108 1251 0 0
 109 1253 0 0
 110 1250 0 0
 111 1254 0 0
 112 1254 0 0
 113 1249 0 0
 114 1259 0 0
 115 1249 0 0
 116 1242 0 0
 117 1248 0 0
 118 1253 0 0
 119 1254 0 0
 120 1253 0 0
 121 1252 0 0
 122 1252 0 0
 123 1246 0 0
 124 1252 0 0
 125 1248 0 0
 126 1251 0 0
 127 1249 0 0
 128 1251 0 0
 129 1246 0 0
 130 1252 0 0
 131 1251 0 0
 132 1249 0 0
 133 1252 0 0
 134 1251 0 0
 135 1250 0 0
 136 1242 0 0
 137 1248 0 0
 138 1240 0 0
 139 1250 0 0
 140 1251 0 0
 141 1249 0 0
 142 1251 0 0
 143 1252 0 0
 144 1249 0 0
 145 1254 0 0
 146 1256 0 0
 147 1247 0 0
 148 1250 0 0
 149 1250 0 0
 150 1249 0 0
 151 1246 0 0
 152 1246 0 0
 153 1249 0 0
 154 1248 0 0
 155 1247 0 0
 156 1245 0 0
 157 1248 0 0
 158 1242 0 0
 159 1249 0 0
 160 1251 0 0
 161 1246 0 0
 162 1249 0 0
 163 1246 0 0
 164 1247 0 0
 165 1249 0 0
 166 1248 0 0
 167 1250 0 0
 168 1244 0 0
 169 1250 0 0
 170 1246 0 0
 171 1248 0 0
 172 1247 0 0
 173 1244 0 0
 174 1250 0 0
 175 1256 0 0
 176 1244 0 0
 177 1251 0 0
 178 1246 0 0
 179 1246 0 0
 180 1251 0 0
 181 1246 0 0
 182 1250 0 0
 183 1242 0 0
 184 1242 0 0
 185 1248 0 0
 186 1246 0 0
 187 1247 0 0
 188 1240 0 0
 189 1245 0 0
 190 1253 0 0
 191 1245 0 0
 192 1243 0 0
 193 1248 0 0
 194 1245 0 0
 195 1248 0 0
 196 1241 0 0
 197 1245 0 0
 198 1247 0 0
 199 1246 0 0
 200 1244 0 0
 201 1250 0 0
 202 1242 0 0
 203 1246 0 0
 204 1245 0 0
 205 1241 0 0
 206 1252 0 0
 207 1249 0 0
 208 1248 0 0
 209 1248 0 0
 210 1245 0 0
 211 1246 0 0
 212 1242 0 0
 213 1251 0 0
 214 1245 0 0
 215 1247 0 0
 216 1254 0 0
 217 1246 0 0
 218 1244 0 0
